1	[3/0]	896889345700896768
1	[3/0]	899312806071349248
1	[3/0]	898465420348346368
0	[0/3]	899237912838979585
0	[0/3]	898556018354921472
1	[3/0]	897084181548630018
1	[3/0]	897789026437967872
0	[0/3]	897052251276980224
0	[0/3]	898087369257107456
0	[0/3]	898573191362224128
0	[0/3]	896839231036727296
0	[0/3]	897869340128681984
1	[3/0]	898887092666646528
1	[3/0]	898186265450782720
1	[3/0]	896601757823803392
0	[0/3]	899387365948506112
0	[0/3]	899301663055282179
0	[0/3]	899238539652505600
1	[2/1]	898532423029280768
0	[0/3]	897667853326983168
0	[0/3]	899344517983109121
0	[0/3]	899312665289383937
0	[0/3]	897130199459831808
0	[0/3]	896788317450027008
1	[3/0]	899327072853606401
0	[0/3]	899311736678785024
0	[0/3]	898592591125467136
0	[0/3]	898185253402984448
0	[0/3]	899321896755384324
0	[0/3]	899300100123484161
1	[3/0]	908536961299660801
0	[0/3]	898622910985678848
1	[3/0]	899234811671265280
0	[1/2]	897068470835085314
1	[3/0]	895559123042828289
1	[3/0]	895808754616156160
1	[2/1]	898628701566279680
0	[0/3]	898014113296666625
0	[0/3]	896964131781136387
0	[0/3]	896250737486774274
1	[3/0]	898580490260631552
1	[2/1]	891217892364099584
0	[0/3]	898559717328408576
1	[3/0]	898349531502215168
1	[3/0]	898810267965898752
0	[0/3]	897995121118945280
0	[0/3]	899259326958780417
1	[3/0]	896728117502287873
0	[0/3]	898804557794336769
0	[0/3]	899178348437307393
1	[3/0]	898290889151234048
1	[3/0]	900299877409726464
0	[0/3]	898600718180864001
0	[0/3]	900024026378117122
1	[3/0]	900286428575260676
0	[1/2]	900021893566152705
0	[0/3]	899844206608478208
0	[0/3]	899821812602634240
0	[0/3]	900253804813107200
0	[0/3]	899802336385794049
0	[0/3]	899910497440415744
1	[3/0]	899780671417106432
0	[0/3]	899977223452491776
1	[2/1]	900233498392481792
0	[1/2]	899688303917649920
0	[0/3]	899966501406429184
0	[0/3]	900234965673283585
1	[3/0]	900002439146881025
0	[0/3]	899684316908724227
0	[0/3]	899959526509727749
0	[0/3]	899619928881233920
0	[0/3]	900031388937617408
0	[0/3]	899612670067789824
0	[0/3]	900028489335578624
1	[3/0]	899477512891150336
1	[2/1]	900319072021168129
0	[0/3]	899446985828122624
1	[3/0]	898953524167364608
1	[3/0]	900286814828679173
0	[0/3]	899987448272310274
0	[0/3]	900249252370104320
1	[2/1]	899586317121503232
1	[3/0]	899951425408466949
0	[1/2]	899293318768508928
0	[0/3]	900244253397233664
0	[0/3]	900239197067329540
1	[3/0]	898465738242924544
0	[0/3]	900159504205004801
1	[3/0]	899571795031760896
1	[3/0]	901438346446069761
1	[3/0]	889497958495866881
1	[3/0]	899560683460677632
0	[0/3]	899557534767341569
0	[0/3]	898520246197174272
0	[0/3]	899451177007316992
1	[3/0]	892655066976468992
1	[3/0]	898550281453002752
1	[3/0]	897113414408871936
0	[0/3]	898575709383282692
1	[3/0]	899269456752328704
0	[0/3]	898511128464171008
1	[3/0]	896242527245746176
0	[0/3]	898510023508205568
0	[0/3]	898545512864817158
1	[2/1]	900351725411852293
1	[3/0]	901449941284933639
0	[0/3]	900350966335025152
1	[3/0]	896021218117025792
1	[3/0]	898580629834448896
0	[0/3]	898555049399402496
1	[3/0]	898495556363796480
0	[0/3]	900350288027992066
0	[0/3]	900337604406591488
0	[0/3]	900357375089008640
1	[3/0]	901436939198275584
1	[3/0]	900350198970408960
0	[1/2]	901434294194905088
1	[3/0]	900356855930658816
1	[3/0]	900347685084872705
0	[0/3]	901433675035824129
1	[2/1]	900356703388000260
1	[3/0]	898929201150951424
0	[0/3]	900346585946537984
1	[3/0]	901422535660589058
0	[0/3]	898768792003633156
0	[0/3]	896827090200215552
1	[2/1]	897530095245475840
1	[2/1]	898785512269398016
0	[1/2]	898764276843790336
1	[3/0]	896778692839354369
0	[0/3]	896867881236873216
1	[3/0]	898778957809500163
1	[3/0]	901462339710402560
0	[0/3]	898767590335565824
0	[0/3]	901462021475942400
1	[3/0]	899574947521089540
0	[0/3]	896821964634963968
0	[0/3]	901462612646346752
0	[1/2]	897548038666833922
0	[0/3]	901460176615559168
1	[3/0]	896819997787303936
1	[3/0]	901073963475902464
1	[3/0]	901458518485508096
0	[0/3]	897530414310375424
1	[3/0]	898761016380506113
1	[3/0]	898953437517234176
0	[0/3]	898959121310928896
1	[3/0]	898928203384840192
0	[0/3]	899585966859370496
0	[0/3]	898916058240659456
0	[0/3]	898958221766832128
0	[0/3]	898620170209382400
1	[3/0]	898957607498469377
0	[0/3]	898798503505174528
1	[3/0]	897594732007743489
1	[3/0]	898438474906218496
1	[3/0]	898782774156419072
1	[3/0]	898957441018150912
1	[2/1]	896422477936549888
1	[2/1]	896803249272967168
1	[2/1]	898577584434290694
1	[2/1]	898948501475696641
1	[3/0]	898741624229855232
0	[1/2]	896059493821304832
1	[3/0]	898499015309803520
1	[3/0]	895998773230411778
1	[3/0]	898912457661440001
1	[2/1]	898616038874427392
0	[0/3]	900365940386168832
1	[3/0]	898589339768070144
1	[2/1]	896039002976862208
0	[0/3]	898611780951318529
1	[3/0]	898588911877750785
1	[2/1]	896031603738124288
1	[2/1]	896035106086715393
0	[0/3]	898607204273541120
1	[3/0]	898511777264132098
0	[0/3]	898587020036947968
1	[3/0]	898220204353667077
1	[3/0]	896055783590252545
0	[0/3]	898957383187144704
0	[0/3]	898605273308209153
1	[3/0]	898604390285680640
1	[3/0]	897499770234654720
1	[3/0]	897498690952216577
1	[3/0]	899792326054207489
1	[2/1]	897493808333561856
0	[0/3]	899281795564175361
0	[0/3]	899577195710083072
1	[3/0]	897508700880986112
1	[3/0]	898585088845168640
1	[2/1]	897491526648856576
1	[3/0]	898051418006802433
0	[0/3]	900363839153164290
1	[2/1]	898234418560499712
1	[3/0]	890477560865239044
1	[3/0]	899279501493886977
0	[0/3]	897503703996932097
1	[3/0]	899278331081773056
1	[3/0]	838836144280338434
1	[3/0]	897503464334307329
1	[3/0]	898024482119368704
1	[3/0]	898738279826153474
1	[2/1]	899523474141528064
0	[0/3]	898236722491793409
1	[3/0]	898551168363778048
0	[0/3]	898234125332631552
1	[2/1]	900363175052189696
1	[3/0]	897934180364845056
0	[0/3]	900363016042098688
0	[0/3]	898237849710903296
1	[3/0]	898237341365551104
1	[2/1]	896014175247384578
1	[3/0]	897099240672907264
0	[0/3]	898221554370093056
0	[0/3]	898237203431563268
1	[3/0]	900364153407250432
1	[3/0]	900363407311777792
1	[3/0]	900349331818991618
0	[0/3]	898752633829072896
0	[1/2]	876277511407058944
1	[2/1]	900185350944940032
1	[3/0]	901127259536343040
1	[3/0]	900175143351144448
1	[3/0]	900325524320337920
1	[3/0]	901007346851168257
0	[1/2]	899534198674923520
0	[0/3]	900941739057332228
0	[1/2]	900295774604476416
1	[2/1]	900079428138541058
1	[3/0]	900941697269366784
1	[3/0]	899357079378329600
0	[1/2]	900074075497811968
1	[3/0]	900795363346456577
1	[3/0]	899948036964601858
0	[0/3]	900052708962443264
0	[0/3]	899261771902406656
1	[3/0]	900351209332146176
0	[0/3]	899548429927366656
1	[3/0]	897994246019469312
1	[3/0]	900328081172201473
1	[3/0]	897974780988489728
1	[3/0]	900663469963329536
0	[0/3]	900315634034130945
1	[3/0]	898207789197152256
0	[1/2]	900635093697347584
1	[3/0]	898425160675479552
0	[0/3]	900711953563131909
0	[0/3]	897145830993412096
1	[2/1]	900866950456197121
1	[3/0]	900590731265400832
1	[2/1]	900776297437122560
1	[2/1]	898877658200629248
0	[0/3]	899978019388792832
0	[0/3]	897127886842351616
1	[3/0]	898019472715333632
1	[3/0]	899878535044636673
1	[2/1]	901497661060141056
0	[0/3]	900859505155506176
0	[0/3]	900900630306340864
0	[1/2]	900780359368847360
0	[0/3]	900923081895575552
0	[0/3]	898557842940088320
1	[2/1]	896002466474409986
1	[3/0]	900691693053202433
0	[0/3]	897585925898723328
0	[0/3]	900859890372968448
0	[1/2]	898562210561007616
0	[0/3]	900929310533406721
1	[3/0]	901379289261539328
1	[2/1]	901070620674240513
0	[0/3]	900902481676296193
0	[0/3]	898533150992744449
0	[0/3]	898568862651645957
1	[3/0]	906635654582247424
0	[1/2]	900878200481484802
0	[0/3]	898638576430178305
1	[3/0]	899283773514072065
0	[0/3]	901088650871455745
0	[0/3]	901091880548446208
0	[0/3]	901094573967003648
1	[3/0]	898603558571868160
0	[0/3]	901091397918380032
0	[0/3]	901093988832235520
1	[2/1]	898926393056276481
1	[3/0]	898784936341012480
0	[0/3]	901085804730097664
0	[0/3]	899434331281674240
0	[0/3]	899433393712242688
0	[0/3]	899550406228844544
0	[0/3]	900309608241086464
1	[3/0]	897501653657542656
0	[0/3]	901093385473114113
1	[2/1]	897537326410104832
1	[3/0]	899478020829749248
1	[3/0]	899538884584890370
1	[2/1]	897075093704122368
0	[0/3]	898940492443828224
1	[3/0]	889426055336910849
1	[2/1]	897053522318868481
1	[3/0]	896800764177268736
1	[2/1]	897505730688819200
1	[2/1]	898930545731657728
1	[3/0]	897049358855659520
1	[3/0]	896061600381018112
0	[0/3]	897848181333016576
0	[0/3]	898907735714021376
0	[0/3]	898535299424198657
1	[3/0]	897011732433879040
1	[3/0]	898380458991341569
0	[0/3]	898451644626616320
1	[3/0]	898365904244809729
0	[0/3]	898736287846342656
0	[0/3]	899246643551158277
1	[2/1]	899447754820169728
0	[0/3]	896747782869966848
1	[3/0]	901080759900884993
0	[0/3]	899795982124068864
0	[0/3]	899792911499264002
1	[2/1]	901098341810880512
1	[3/0]	901004848828628992
0	[0/3]	897862249091547136
1	[3/0]	899447222500184064
1	[3/0]	899960744694788097
0	[0/3]	898189815870443521
1	[3/0]	899268348021620736
0	[0/3]	899448366551060480
0	[0/3]	899490450741919744
0	[0/3]	899962661902860288
1	[3/0]	890477463377031170
1	[3/0]	899446775685066752
1	[3/0]	898920306412146689
0	[0/3]	898576332346372096
1	[2/1]	899451321786355712
1	[3/0]	899792136576524292
1	[3/0]	898936227893661696
0	[0/3]	898788821579440129
0	[0/3]	898611648427991040
1	[3/0]	898606544241147905
0	[0/3]	899565134007357440
0	[0/3]	898204593326235650
0	[0/3]	899569692725002240
0	[0/3]	898613457775239168
0	[0/3]	899569340986478592
1	[3/0]	902549272742076416
1	[2/1]	898605831016534016
0	[0/3]	898781736162676738
0	[0/3]	898201042038407168
0	[0/3]	898614556603199489
0	[0/3]	898940945835728896
1	[3/0]	899599703687348224
0	[1/2]	898940866407956482
1	[3/0]	897504391481008129
1	[3/0]	898940852369735680
0	[0/3]	899570924827033600
1	[3/0]	898791521960341506
0	[0/3]	898221320147673088
1	[3/0]	895333662136217603
1	[3/0]	922106364091965440
0	[0/3]	895328370174509056
1	[3/0]	900283261552779264
0	[0/3]	895326443395207168
0	[0/3]	897845705863188480
0	[0/3]	895320930355892226
1	[3/0]	896879793081155584
0	[0/3]	900338051708198912
0	[0/3]	895320139360378880
1	[3/0]	899453034920460288
1	[3/0]	900337286524485632
0	[1/2]	900335361410211842
1	[3/0]	898235414930006016
1	[3/0]	898555726792085504
1	[3/0]	895393067020173313
0	[0/3]	900250946965356544
1	[3/0]	895335395881242625
1	[2/1]	886867606975664128
1	[2/1]	890543445701304320
1	[3/0]	900724300713414656
1	[3/0]	898764957902290944
1	[3/0]	900564482824454145
1	[3/0]	899761285520216064
1	[3/0]	890248798013927425
0	[0/3]	867619646756634625
1	[3/0]	899259661844594688
1	[3/0]	900328021390802944
0	[0/3]	880371528071696385
0	[0/3]	861214511734194176
1	[3/0]	869453114549559297
1	[3/0]	888799812941881344
1	[3/0]	900249855762743296
1	[3/0]	898333316943757312
0	[0/3]	867796616803082244
0	[0/3]	860406740143046656
1	[2/1]	900007106023006208
1	[3/0]	897970415808561152
0	[1/2]	898570704584531969
0	[0/3]	900423322650894337
1	[3/0]	899575310756175872
1	[3/0]	898580667318943753
1	[3/0]	901873664697671681
1	[3/0]	898221629175513088
1	[2/1]	899923311668338689
1	[3/0]	899256292845301762
0	[0/3]	898565843788808192
1	[3/0]	899565052625211393
1	[3/0]	899544694388015105
1	[3/0]	892694365130207232
1	[2/1]	898588310355890176
1	[2/1]	899598059797004288
1	[3/0]	899540154318151681
1	[3/0]	897619470373584900
0	[0/3]	899572776503173120
1	[3/0]	899591488840974336
1	[3/0]	898908546804269056
1	[3/0]	898572118366998529
1	[3/0]	899571291681837056
1	[3/0]	899534270200299521
1	[3/0]	903151862420877312
1	[3/0]	897862618106298368
0	[0/3]	898921878680510464
1	[3/0]	899796977927430145
1	[3/0]	899551743410929664
0	[0/3]	899350425605885952
0	[0/3]	901130639407071232
1	[3/0]	938333563409219585
1	[3/0]	897517749299052545
1	[2/1]	898562880051699714
1	[2/1]	896621187299557376
1	[3/0]	899403026657443840
0	[0/3]	900833553931354112
1	[3/0]	898566039750885376
1	[3/0]	895532944852344833
1	[3/0]	901132677041889280
1	[3/0]	901137100287889409
1	[3/0]	900817202651119616
0	[0/3]	901132675120979968
0	[1/2]	901957041656184833
1	[2/1]	899391704620351491
1	[3/0]	898950071152107520
0	[0/3]	901934936566796288
0	[0/3]	898202092472483840
1	[3/0]	901219498354589696
1	[3/0]	899392216149262336
0	[0/3]	899391874519060480
1	[3/0]	898769114235154433
1	[2/1]	901147650078015488
1	[2/1]	901195568235421697
1	[3/0]	899781550023127043
1	[3/0]	898898685546815488
0	[0/3]	895315564704350209
0	[0/3]	901141018677878784
1	[3/0]	899386333373673472
1	[3/0]	898783328916054017
1	[3/0]	898907181885513730
0	[1/2]	896514232623128576
1	[3/0]	895182286852952064
1	[3/0]	903128493701062656
1	[3/0]	903224816324362243
0	[1/2]	903224638490025984
0	[1/2]	899415427503104001
1	[3/0]	899793967922860033
1	[3/0]	898953543184392193
1	[3/0]	901128462487793664
1	[3/0]	898604901294424064
1	[3/0]	899558752772161536
1	[2/1]	899791877439799297
1	[3/0]	896442006448160768
1	[3/0]	899677826768437248
1	[2/1]	901120089788792832
0	[0/3]	896441035022139392
1	[3/0]	898795645703602176
1	[3/0]	899268406603530240
1	[3/0]	899551860733825025
1	[2/1]	901112132942446592
1	[3/0]	899562653860864000
1	[3/0]	899584900445028354
0	[0/3]	896401352556924928
1	[3/0]	900321818103250946
1	[3/0]	899571139764027392
0	[1/2]	901144383050858496
1	[2/1]	903251531708772352
1	[2/1]	903251864610758659
0	[0/3]	898757459715608576
0	[0/3]	903251384979431424
1	[3/0]	898940228378873856
1	[3/0]	899565374445821952
0	[1/2]	899570743997997056
1	[2/1]	903250076444762112
1	[3/0]	898321419146113024
1	[2/1]	903246801892978688
0	[1/2]	898937388012941318
0	[0/3]	903246765075210240
0	[0/3]	898182751353831425
1	[2/1]	899573177067503616
1	[3/0]	903246346529865728
1	[3/0]	898715215591653377
1	[3/0]	902916636092416001
0	[0/3]	903245911932903424
1	[3/0]	901140933642563585
1	[3/0]	899577154110767104
0	[1/2]	903244120436621316
1	[3/0]	898996595986845696
0	[0/3]	898790458372915201
1	[3/0]	903252038389161989
1	[3/0]	898613124340760576
1	[2/1]	898921625260662784
1	[3/0]	898259823300444161
1	[3/0]	898316487139524609
0	[0/3]	903120212588871680
1	[3/0]	898224206755749888
1	[3/0]	898263216257515520
0	[0/3]	903118681655263232
1	[3/0]	899597610402553856
0	[1/2]	901122009202950144
0	[0/3]	903117445900132352
0	[1/2]	903117352723730433
0	[0/3]	900866551540203520
0	[0/3]	898221904288284672
1	[3/0]	899258019833196544
1	[3/0]	891716954641186816
1	[2/1]	900856020968235008
1	[3/0]	901944797329465344
1	[3/0]	898032150070546434
1	[3/0]	896461499425636352
0	[0/3]	898221674083921924
1	[3/0]	903129510106718209
0	[0/3]	898223031595614208
0	[0/3]	898218835253239808
1	[3/0]	897092186000441344
1	[3/0]	903120420445892608
1	[3/0]	898225093305786369
1	[2/1]	898924171379355650
1	[3/0]	898321273670914048
1	[3/0]	903120300857901056
1	[3/0]	880761153030422528
1	[3/0]	896056009982058497
1	[3/0]	896574568181018626
0	[1/2]	903228725533204480
1	[3/0]	872391881757401088
1	[3/0]	903226195860267008
1	[3/0]	890475812306075648
1	[3/0]	898226829378572288
1	[3/0]	901063546544439298
0	[0/3]	898743063152963584
1	[3/0]	896481400982953984
1	[2/1]	903215442981920773
1	[3/0]	899246072559685632
1	[3/0]	899258405684039680
0	[0/3]	899263056005308416
1	[2/1]	903212559976640514
1	[3/0]	899963087570083840
0	[0/3]	900866868013092864
1	[3/0]	900833763038343168
1	[3/0]	898534669297229825
1	[3/0]	900833081476632576
1	[2/1]	895240434267467776
1	[3/0]	898224017059872768
0	[0/3]	898725504848510976
1	[3/0]	898229428437655552
1	[3/0]	897876970532294657
1	[2/1]	899363198528233473
1	[2/1]	890635099791802368
1	[3/0]	852347446785040384
1	[3/0]	898231436276244480
0	[0/3]	899445440185122816
1	[2/1]	902912877480239104
1	[2/1]	899398806474600448
1	[3/0]	902910444502843394
1	[3/0]	897820430047748096
1	[2/1]	899486299316301824
0	[1/2]	898077241044639745
1	[3/0]	903214484042416128
1	[3/0]	900794578848055296
0	[1/2]	900743665630326784
0	[1/2]	900742820440399874
1	[3/0]	900735168595451904
1	[2/1]	900726557135716352
1	[2/1]	900693559094910980
1	[3/0]	900689947379642369
1	[3/0]	900668274077081600
1	[2/1]	900732305710264320
1	[3/0]	903158713783017472
1	[3/0]	898162644703522817
1	[3/0]	900698653655945216
1	[3/0]	898581962302017537
1	[3/0]	900656660296990720
1	[3/0]	899255088992010241
1	[3/0]	899228800965160963
1	[3/0]	899160558607384576
1	[3/0]	899155011996835840
1	[3/0]	898956691793784832
1	[2/1]	898585256562802688
1	[3/0]	898465499381514240
1	[3/0]	898488570628800512
0	[0/3]	902388775027740673
1	[3/0]	895648738105999360
1	[3/0]	898438192587694081
1	[3/0]	902233781901287424
1	[3/0]	899224605352640512
1	[3/0]	901651439788765185
1	[3/0]	898392765452570624
0	[1/2]	897445913815203840
1	[2/1]	897928087580557312
1	[3/0]	896260004570726400
1	[3/0]	899140579438739456
1	[3/0]	899287744261881857
1	[3/0]	881840885834567680
1	[3/0]	895257192080658432
1	[3/0]	898459521416282113
1	[3/0]	898087970183331840
0	[1/2]	898522598673235969
1	[3/0]	898559549514305536
1	[3/0]	895241918623268865
0	[0/3]	897142703451914244
1	[3/0]	897444267337039872
1	[3/0]	895110016960573440
1	[3/0]	898544657998635008
1	[3/0]	898590946887057408
1	[3/0]	901068032126193664
1	[3/0]	898572724921958400
1	[3/0]	896775629630078976
1	[3/0]	898746607503421441
1	[3/0]	898780349810876417
0	[0/3]	899230414086193152
1	[2/1]	898559795594121216
1	[2/1]	903264496847732736
1	[3/0]	899225815719723008
0	[0/3]	903263714832302080
1	[3/0]	899300508053065728
1	[3/0]	895865256118964228
1	[3/0]	896327835836706816
1	[3/0]	901062901347237888
1	[3/0]	903252092776615936
1	[2/1]	903243470998867968
1	[3/0]	901085706193260545
1	[3/0]	903235466731823104
1	[3/0]	898587557578981376
1	[3/0]	899255101595856896
0	[1/2]	903233452199129089
1	[2/1]	899253307964760064
0	[0/3]	896882342626598913
1	[3/0]	903237246001717248
1	[3/0]	901336873154498560
1	[3/0]	899138720661610496
1	[3/0]	901335486844633089
1	[3/0]	900166187719376897
1	[3/0]	901146231140868096
0	[1/2]	900033264139632642
1	[3/0]	897969208947990528
0	[1/2]	898562697037463554
1	[2/1]	899141436859310081
1	[3/0]	902795760541999105
1	[2/1]	899253181284204544
0	[0/3]	897020251648524289
1	[3/0]	898783754197454849
1	[3/0]	900368037009698816
1	[3/0]	895864978367954944
1	[3/0]	897486362487562240
1	[3/0]	902851665774100481
1	[3/0]	898578138648543234
1	[2/1]	903264025638612992
0	[0/3]	898198324607541248
1	[3/0]	902161769795207169
1	[3/0]	902927720396464129
1	[3/0]	887919858578477057
1	[3/0]	897087916924477442
1	[3/0]	895114768574541826
1	[3/0]	898108734416633857
0	[0/3]	898580463077400576
0	[0/3]	902748937605533697
1	[3/0]	896296777447374848
1	[3/0]	888840079421997056
1	[3/0]	902854441140760576
1	[3/0]	903260597667602432
1	[3/0]	903258433578614791
1	[3/0]	902849625874300928
1	[3/0]	901427698274189312
1	[2/1]	898916659779354624
0	[0/3]	898826430305325056
1	[3/0]	899576734252539905
1	[3/0]	902832858393219072
1	[3/0]	885721094899945472
1	[2/1]	903174322969124868
1	[2/1]	903101050780913664
1	[3/0]	902831379812990976
1	[3/0]	898385264749363200
1	[3/0]	903189621093236737
1	[2/1]	903085203878330369
1	[3/0]	903103538665971712
1	[3/0]	898773142406963202
1	[3/0]	902909768771092480
1	[3/0]	892170448451928064
1	[3/0]	898762766059618304
1	[3/0]	891981316245176320
1	[3/0]	902757445306650625
1	[3/0]	891880025867264001
1	[3/0]	902530825459163136
1	[3/0]	902751710598373376
1	[3/0]	898949122492743680
1	[3/0]	891703008131637248
0	[0/3]	898946004036182018
1	[3/0]	891639495769980928
1	[2/1]	898689614436720640
1	[3/0]	898624150104809473
1	[3/0]	891588677544976384
1	[3/0]	900018896572370944
0	[0/3]	901115303295197185
1	[3/0]	891524923797020672
1	[2/1]	892043440371900416
1	[3/0]	898936094686760961
1	[3/0]	898848410530217985
0	[0/3]	903041579685777408
1	[3/0]	891330040771649536
0	[1/2]	892121514459373568
1	[3/0]	898226695685066752
0	[0/3]	833526495632953349
0	[0/3]	898946791848136704
1	[3/0]	898875212497731584
1	[3/0]	898292506042941442
1	[2/1]	891296050752831488
0	[0/3]	902949064785797121
1	[3/0]	898859236083486720
1	[3/0]	902541345662746625
1	[3/0]	890999257301262336
1	[2/1]	899924637177454593
1	[3/0]	899956630426574849
1	[2/1]	899588741337038856
1	[3/0]	898775530136260609
1	[3/0]	906609167061835776
1	[3/0]	893076720525352960
0	[0/3]	899961221323005953
1	[3/0]	898608060247154689
1	[3/0]	899787609966129152
0	[1/2]	898215609615302657
1	[3/0]	899268420591419392
1	[3/0]	893001244461023233
1	[3/0]	897132215070412801
1	[3/0]	899811340092547072
1	[2/1]	892991280812138496
1	[3/0]	897858805492400128
1	[2/1]	899435049921110016
1	[3/0]	899773924610777089
1	[3/0]	899280503554977792
1	[3/0]	898741706022985728
1	[3/0]	899810746954989568
1	[3/0]	895875742453518336
1	[3/0]	893039251108974593
1	[2/1]	893057921147219968
1	[3/0]	899941891839479809
1	[3/0]	898926061471256576
1	[2/1]	897840782895308801
1	[2/1]	899768095790645248
0	[1/2]	898957819424133120
1	[3/0]	892945062232866816
0	[0/3]	903258906410942464
1	[2/1]	899398064086974464
1	[3/0]	898956883905597440
1	[3/0]	896780137672327169
1	[3/0]	899579269008904193
1	[3/0]	900286075586854912
1	[3/0]	898196224553041920
1	[3/0]	899356119734210560
1	[3/0]	899273364576927745
1	[3/0]	899793708538675201
1	[3/0]	898473649950216193
1	[2/1]	897533659955068928
1	[3/0]	899717487759024129
1	[2/1]	903576182293127168
1	[3/0]	899806145245622272
1	[3/0]	892945762123894786
1	[3/0]	900302896968810496
1	[2/1]	890476525211926528
1	[3/0]	903565188959322113
1	[2/1]	901147659653611520
0	[0/3]	898557966869188610
1	[2/1]	903541944466366464
1	[3/0]	900331883283730432
1	[3/0]	903504956585525248
1	[3/0]	896820429242769408
0	[1/2]	903486445922410496
1	[3/0]	895334991642509313
1	[2/1]	894922218345385984
1	[2/1]	900323283135938561
0	[0/3]	903459587558301696
0	[0/3]	897853270319693824
1	[3/0]	903458710139224064
1	[3/0]	903576230267543552
1	[2/1]	903453890514870272
0	[1/2]	900343901034225664
1	[2/1]	901223048749105153
1	[2/1]	900338839461416967
1	[3/0]	872766937620652032
0	[0/3]	858401980426760192
0	[0/3]	858360865480884224
1	[3/0]	887644749858918400
1	[2/1]	858325834414792704
0	[0/3]	895416777877762050
1	[2/1]	897071638046429184
1	[2/1]	898781886138298368
0	[1/2]	858290025720565762
1	[2/1]	860528727695925248
1	[3/0]	898775010331967489
0	[1/2]	857959535931080704
1	[3/0]	880479340617584641
1	[2/1]	901168937139789825
1	[3/0]	899808814467121152
0	[0/3]	896080344545337344
0	[0/3]	898546155952275457
0	[1/2]	857247710499426306
1	[3/0]	898370466871525377
1	[3/0]	857150571333242881
1	[3/0]	887659097780232192
1	[3/0]	897715222269636610
1	[3/0]	857032619543871488
0	[0/3]	856907404528590853
